,date,mean_sentiment_score
931,2023-12-15,0.855701305
932,2023-12-17,0.00177422
933,2023-12-18,0.370028118
934,2023-12-19,0.668458418
935,2023-12-20,0.649173105
936,2023-12-21,0.696727506
937,2023-12-22,0.775977341
938,2023-12-23,0.999989907
939,2023-12-24,0.011313248
940,2023-12-25,0.000334392
941,2023-12-26,0.440306447
942,2023-12-27,0.833152867
943,2023-12-28,0.75007534
944,2023-12-29,0.853602399
945,2023-12-31,0.667172805
946,2024-01-01,0.508925309
947,2024-01-02,0.391639987
948,2024-01-03,0.581286575
949,2024-01-04,0.500472421
950,2024-01-05,0.052955277
951,2024-01-06,0.999996424
952,2024-01-07,0.999812245
953,2024-01-08,0.447609703
954,2024-01-09,0.719894671
955,2024-01-10,0.501182811
956,2024-01-11,0.716635086
957,2024-01-12,0.723558839
958,2024-01-14,0.995784551
959,2024-01-15,0.786722409
960,2024-01-16,0.237123173
961,2024-01-17,0.284717191
962,2024-01-18,0.72247002
963,2024-01-19,0.715056461
964,2024-01-20,0.750404215
965,2024-01-21,0.374645791
966,2024-01-22,0.666715564
967,2024-01-23,0.518114771
968,2024-01-24,0.678411981
969,2024-01-25,0.545289155
970,2024-01-26,0.000176641
971,2024-01-27,0.000104812
972,2024-01-28,0.500021245
973,2024-01-29,0.875152254
974,2024-01-30,0.650334777
975,2024-01-31,0.714222365
976,2024-02-01,0.61824361
977,2024-02-02,0.666879927
978,2024-02-03,8.86e-05
979,2024-02-04,0.346472001
980,2024-02-05,0.836492674
981,2024-02-06,0.764538207
982,2024-02-07,0.799529554
983,2024-02-08,0.488403144
984,2024-02-09,0.799462335
985,2024-02-12,0.503059292
986,2024-02-13,0.586225349
987,2024-02-14,0.516630241
988,2024-02-15,0.799952313
989,2024-02-16,0.833526471
990,2024-02-18,0.999995351
991,2024-02-19,0.856386085
992,2024-02-20,0.833742707
993,2024-02-21,0.797929852
994,2024-02-22,0.799028548
995,2024-02-23,0.752403948
996,2024-02-24,0.999999404
997,2024-02-26,0.501110385
998,2024-02-27,0.462313786
999,2024-02-28,0.398943422
1000,2024-02-29,0.568119489
1001,2024-03-01,0.833438412
1002,2024-03-02,0.997510612
1003,2024-03-04,0.503424084
1004,2024-03-05,0.67777665
1005,2024-03-06,0.645645506
1006,2024-03-07,0.81697696
1007,2024-03-08,0.999999166
1008,2024-03-11,0.749825887
1009,2024-03-12,0.438278253
1010,2024-03-13,0.529181889
1011,2024-03-14,0.4620588
1012,2024-03-15,0.404794553
1013,2024-03-17,0.499523071
1014,2024-03-18,0.529113769
1015,2024-03-19,0.614873522
1016,2024-03-20,0.730958485
1017,2024-03-21,0.503240375
1018,2024-03-22,0.749932782
1019,2024-03-24,0.506344735
1020,2024-03-25,0.000952681
1021,2024-03-26,0.799994927
1022,2024-03-27,0.357257765
1023,2024-03-28,0.821340247
1024,2024-03-29,0.500475428
1025,2024-03-31,0.515105502
1026,2024-04-01,0.667305845
1027,2024-04-02,0.666665589
1028,2024-04-03,0.600312563
1029,2024-04-04,0.999944413
1030,2024-04-05,0.807572832
1031,2024-04-07,0.999998331
1032,2024-04-08,0.799404127
1033,2024-04-09,0.786842725
1034,2024-04-10,0.749919226
1035,2024-04-11,0.66851401
1036,2024-04-12,0.500097599
1037,2024-04-15,0.71435862
1038,2024-04-16,0.70007657
1039,2024-04-17,0.000576301
1040,2024-04-18,0.665653286
1041,2024-04-19,0.207788566
1042,2024-04-21,0.999693274
1043,2024-04-22,0.799560659
1044,2024-04-23,0.833264409
1045,2024-04-24,0.600272795
1046,2024-04-25,0.665812203
1047,2024-04-26,0.467515274
1048,2024-04-28,0.999995351
1049,2024-04-29,0.750141785
1050,2024-04-30,0.827055566
1051,2024-05-01,9.89e-05
1052,2024-05-02,0.603956738
1053,2024-05-03,0.800062309
1054,2024-05-04,0.457140712
1055,2024-05-05,0.007882854
1056,2024-05-06,0.503705694
1057,2024-05-07,0.333914659
1058,2024-05-08,0.800007177
1059,2024-05-09,0.428187798
1060,2024-05-10,0.601838383
1061,2024-05-11,1.0
1062,2024-05-12,0.999995351
1063,2024-05-13,0.754871945
1064,2024-05-14,0.290341439
1065,2024-05-15,0.545255934
1066,2024-05-16,0.683809315
1067,2024-05-17,0.500637909
1068,2024-05-18,0.626312971
1069,2024-05-19,0.999460816
1070,2024-05-20,0.499994865
1071,2024-05-21,0.677872146
1072,2024-05-22,0.561805039
1073,2024-05-23,0.683173663
1074,2024-05-24,0.506101911
1075,2024-05-25,0.045138307
1076,2024-05-26,0.781743228
1077,2024-05-27,0.41107552
1078,2024-05-28,0.260054961
1079,2024-05-29,0.533174734
1080,2024-05-30,0.301432228
1081,2024-05-31,0.582921342
1082,2024-06-03,0.570964325
1083,2024-06-04,0.635099913
1084,2024-06-05,0.773225627
1085,2024-06-06,0.792483412
1086,2024-06-07,0.595948181
1087,2024-06-08,0.999949694
1088,2024-06-09,0.999995351
1089,2024-06-10,0.373730246
1090,2024-06-13,0.387738018
1091,2024-06-14,0.710828331
1092,2024-06-15,0.335039181
1093,2024-06-16,0.999960661
1094,2024-06-17,0.00021091
1095,2024-06-18,0.50003017
1096,2024-06-19,0.213239273
1097,2024-06-20,0.664243618
1098,2024-06-21,0.489552082
1099,2024-06-23,0.999995351
1100,2024-06-24,0.327594286
1101,2024-06-25,0.500484839
1102,2024-06-26,0.674084782
1103,2024-06-27,0.601875032
1104,2024-06-28,0.465420088
1105,2024-06-29,0.500001838
1106,2024-06-30,0.999989907
1107,2024-07-01,0.720520803
1108,2024-07-02,0.798506031
1109,2024-07-03,0.380159416
1110,2024-07-04,0.574601589
1111,2024-07-05,0.603281608
1112,2024-07-06,0.999995351
1113,2024-07-07,0.502268136
1114,2024-07-08,0.790935626
1115,2024-07-09,0.668094581
1116,2024-07-10,0.395751461
1117,2024-07-11,0.250797941
1118,2024-07-12,0.833653531
1119,2024-07-13,0.99969852
1120,2024-07-14,0.793755993
1121,2024-07-15,0.650304603
1122,2024-07-16,0.579878386
1123,2024-07-17,0.940974951
1124,2024-07-18,0.404075657
1125,2024-07-19,0.185116172
1126,2024-07-21,0.442351427
1127,2024-07-22,0.250245034
1128,2024-07-23,0.527202957
1129,2024-07-24,0.600571944
1130,2024-07-25,0.00108963
1131,2024-07-26,0.568594923
1132,2024-07-27,0.999968171
1133,2024-07-28,0.999998371
1134,2024-07-29,0.743444112
1135,2024-07-30,0.269670259
1136,2024-07-31,0.801068539
1137,2024-08-01,0.999978065
1138,2024-08-02,0.399905808
1139,2024-08-03,0.000148254
1140,2024-08-04,0.000877488
1141,2024-08-05,0.432135998
1142,2024-08-06,0.800958124
1143,2024-08-07,0.411157776
1144,2024-08-08,0.357868324
1145,2024-08-09,0.87493276
1146,2024-08-11,0.99996535
1147,2024-08-12,0.548435006
1148,2024-08-13,0.693481334
1149,2024-08-14,0.265263753
1150,2024-08-15,6.03e-05
1151,2024-08-16,0.750349902
1152,2024-08-17,0.112276621
1153,2024-08-18,0.750599861
1154,2024-08-19,0.739336936
1155,2024-08-20,0.800040308
1156,2024-08-21,0.769710973
1157,2024-08-22,0.663350358
1158,2024-08-23,0.218013841
1159,2024-08-24,0.999994159
1160,2024-08-25,0.513528553
1161,2024-08-26,0.66705706
1162,2024-08-27,0.182553256
1163,2024-08-28,0.713513836
1164,2024-08-29,0.50124621
1165,2024-08-30,0.832954316
1166,2024-08-31,0.996713161
1167,2024-09-01,0.999995351
1168,2024-09-02,0.749609851
1169,2024-09-03,0.59716093
1170,2024-09-04,0.337686389
1171,2024-09-05,0.566742986
1172,2024-09-06,0.51844766
1173,2024-09-07,0.685588837
1174,2024-09-08,0.669067861
1175,2024-09-09,0.502519758
1176,2024-09-10,0.005959617
1177,2024-09-11,0.505379638
1178,2024-09-12,0.534827905
1179,2024-09-13,0.391856005
1180,2024-09-14,0.999995351
1181,2024-09-15,0.999995351
1182,2024-09-16,0.594018421
1183,2024-09-17,0.585320163
1184,2024-09-18,0.799588742
1185,2024-09-19,0.365078737
1186,2024-09-20,0.664647419
1187,2024-09-21,0.999995351
1188,2024-09-22,0.999996583
1189,2024-09-23,0.60245526
1190,2024-09-24,0.67535264
1191,2024-09-25,0.643424926
1192,2024-09-26,0.800020262
1193,2024-09-27,0.669266705
1194,2024-09-28,0.999995351
1195,2024-09-29,0.999995351
1196,2024-09-30,0.750131919
1197,2024-10-01,0.445423207
1198,2024-10-02,0.999996305
1199,2024-10-03,0.292361
1200,2024-10-04,0.175706425
1201,2024-10-05,0.99082154
1202,2024-10-06,0.553316671
1203,2024-10-07,0.833347007
1204,2024-10-08,0.736939022
1205,2024-10-09,0.697675475
1206,2024-10-10,0.532705054
1207,2024-10-11,0.486629603
1208,2024-10-12,0.803178807
1209,2024-10-13,0.99987033
1210,2024-10-14,0.499469156
1211,2024-10-15,0.698895473
1212,2024-10-16,0.201152388
1213,2024-10-17,0.500069008
1214,2024-10-18,0.598149177
1215,2024-10-19,0.999883413
1216,2024-10-20,0.999997258
1217,2024-10-21,0.66690925
1218,2024-10-22,0.400770674
1219,2024-10-23,0.631309857
1220,2024-10-24,0.613119389
1221,2024-10-25,0.417559821
1222,2024-10-26,0.999987006
1223,2024-10-27,0.999993026
1224,2024-10-28,0.76909843
1225,2024-10-29,0.200455694
1226,2024-10-30,0.822604329
1227,2024-10-31,0.568693577
1228,2024-11-01,0.999921381
1229,2024-11-02,0.995961025
1230,2024-11-03,0.999995351
1231,2024-11-04,0.816945052
1232,2024-11-05,0.542287522
1233,2024-11-06,0.753040366
1234,2024-11-07,0.387103665
1235,2024-11-08,0.749996878
1236,2024-11-09,0.999995351
1237,2024-11-10,0.639915571
1238,2024-11-11,0.462200187
1239,2024-11-12,0.766733631
1240,2024-11-13,0.18613597
1241,2024-11-14,0.748353342
1242,2024-11-15,0.332996522
1243,2024-11-16,0.999995351
1244,2024-11-18,0.551657577
1245,2024-11-19,0.272233024
1246,2024-11-20,0.008867822
1247,2024-11-21,0.167947752
1248,2024-11-22,0.657392155
1249,2024-11-23,0.999999523
1250,2024-11-24,0.232365415
1251,2024-11-25,0.529162588
1252,2024-11-26,0.541141021
1253,2024-11-27,0.799081662
1254,2024-11-28,0.600044084
1255,2024-11-29,0.555018723
1256,2024-11-30,0.999995351
1257,2024-12-01,0.986401379
1258,2024-12-02,0.528498866
1259,2024-12-04,0.426508655
1260,2024-12-05,0.500079994
1261,2024-12-06,0.460379418
1262,2024-12-07,0.999955028
1263,2024-12-08,0.999990761
1264,2024-12-09,0.559283401
1265,2024-12-10,0.487262902
1266,2024-12-11,0.668387438
1267,2024-12-12,0.383229458
1268,2024-12-13,0.572206907
1269,2024-12-14,0.666810598
1270,2024-12-15,0.999995351
1271,2024-12-16,0.719099275
1272,2024-12-17,0.551652284
1273,2024-12-18,0.348070332
1274,2024-12-19,0.174209945
1275,2024-12-20,0.213114534
1276,2024-12-21,0.00217446
1277,2024-12-23,0.500921286
1278,2024-12-24,0.545603762
1279,2024-12-25,0.666815709
1280,2024-12-26,0.553919489
1281,2024-12-27,0.537324616
1282,2024-12-28,0.999995351
1283,2024-12-29,0.318341881
1284,2024-12-30,0.484545102
1285,2024-12-31,0.403949761
1286,2025-01-01,0.294367854
1287,2025-01-02,0.791706452
1288,2025-01-03,0.662418884
1289,2025-01-04,0.986734271
1290,2025-01-05,0.999997377
1291,2025-01-06,0.412760171
1292,2025-01-07,0.747766507
1293,2025-01-08,0.409460676
1294,2025-01-09,0.472605078
1295,2025-01-10,0.24098132
1296,2025-01-11,0.999976993
1297,2025-01-12,0.182239078
1298,2025-01-13,0.674937118
1299,2025-01-14,0.293388318
1300,2025-01-17,0.482806636
1301,2025-01-18,0.256313384
1302,2025-01-19,0.000218811
1303,2025-01-20,0.798808596
1304,2025-01-21,0.418671975
1305,2025-01-22,0.668761009
1306,2025-01-23,0.748761421
1307,2025-01-24,0.798683717
1308,2025-01-25,0.692824543
1309,2025-01-26,0.999995351
1310,2025-01-27,0.387363868
1311,2025-01-28,0.4115503
1312,2025-01-29,0.766986276
1313,2025-01-30,0.816518562
1314,2025-01-31,0.762074814
1315,2025-02-01,0.890420316
1316,2025-02-02,0.103364371
1317,2025-02-03,0.635427491
1318,2025-02-04,0.423217217
1319,2025-02-05,0.659157895
1320,2025-02-06,0.001203333
1321,2025-02-07,0.620027366
1322,2025-02-08,0.993081987
1323,2025-02-09,0.999997675
1324,2025-02-10,0.693274291
1325,2025-02-11,0.486196872
1326,2025-02-12,0.626073991
1327,2025-02-18,0.689749459
1328,2025-02-19,0.700543197
1329,2025-02-20,0.47509775
1330,2025-02-21,0.571418117
1331,2025-02-22,0.494951066
1332,2025-02-24,0.574464007
1333,2025-02-25,0.336947197
1334,2025-02-26,0.008702987
1335,2025-02-28,0.20013367
1336,2025-03-01,6.85e-05
1337,2025-03-03,0.491624127
1338,2025-03-04,0.664726975
1339,2025-03-05,0.71513581
1340,2025-03-06,0.529925216
1341,2025-03-07,0.335490939
1342,2025-03-08,0.001610102
1343,2025-03-10,0.504130678
1344,2025-03-11,0.404192068
1345,2025-03-12,0.538745972
1346,2025-03-13,0.362151713
1347,2025-03-15,1.38e-05
1348,2025-03-17,0.608648736
1349,2025-03-18,0.598950516
1350,2025-03-19,0.857928748
1351,2025-03-20,0.740859211
1352,2025-03-21,0.605420269
1353,2025-03-23,0.999995351
1354,2025-03-24,0.69576129
1355,2025-03-25,0.714291575
1356,2025-03-26,0.496755529
1357,2025-03-27,0.42899877
1358,2025-03-28,0.642766135
1359,2025-03-30,8.24e-06
1360,2025-03-31,0.500007295
1361,2025-04-01,0.272147726
1362,2025-04-02,0.339373782
1363,2025-04-03,0.272015995
1364,2025-04-04,0.035748049
1365,2025-04-07,0.410028658
1366,2025-04-08,0.548256657
1367,2025-04-09,0.189951733
1368,2025-04-11,0.435739793
1369,2025-04-15,0.666936577
1370,2025-04-16,0.602056931
1371,2025-04-17,0.746229972
1372,2025-04-18,0.999930739
1373,2025-04-21,0.589390653
1374,2025-04-22,0.787707323
1375,2025-04-23,0.760257589
1376,2025-04-24,0.701463586
1377,2025-04-25,0.724260389
1378,2025-04-28,0.76057249
1379,2025-04-29,0.801979972
1380,2025-04-30,0.682253272
1381,2025-05-02,0.899553874
1382,2025-05-05,0.598059319
1383,2025-05-06,0.765448288
1384,2025-05-07,0.777452182
1385,2025-05-08,0.721521131
1386,2025-05-09,0.598292803
1387,2025-05-12,0.749326746
1388,2025-05-13,0.85681936
1389,2025-05-14,0.414560308
1390,2025-05-15,0.755456742
1391,2025-05-16,0.679820398
1392,2025-05-18,0.999792993
1393,2025-05-19,0.617194076
1394,2025-05-20,0.668063379
1395,2025-05-21,0.672216359
1396,2025-05-22,0.332490209
1397,2025-05-23,0.74850699
1398,2025-05-26,0.674527148
1399,2025-05-27,0.738544031
1400,2025-05-28,0.822787072
1401,2025-05-29,0.833323059
1402,2025-05-30,0.701222541
1403,2025-06-02,0.624524831
1404,2025-06-03,0.608421777
1405,2025-06-04,0.5737834893200974
1406,2025-06-05,0.4333238730624933
1407,2025-06-06,0.481459313007589
1408,2025-06-09,0.8880280699409518
1409,2025-06-10,0.7483351169794332
1410,2025-06-11,0.6863977253378835
